0	The	4.434610888187022
0	history	1.4346108881870216
0	of	22.43461088818702
0	NLP	11.434610888187022
0	generally	2.4346108881870214
0	starts	1.4346108881870216
0	in	7.434610888187022
0	the	22.43461088818702
0	s	5.434610888187022
0	although	1.4346108881870216
0	work	1.4346108881870216
0	can	2.4346108881870214
0	be	1.4346108881870216
0	found	1.4346108881870216
0	from	2.4346108881870214
0	earlier	1.4346108881870216
0	periods	1.4346108881870216
0	In	1.4346108881870216
0	Alan	1.4346108881870216
0	Turing	2.4346108881870214
0	published	1.4346108881870216
0	an	5.434610888187022
0	article	1.4346108881870216
0	titled	1.4346108881870216
0	Computing	1.4346108881870216
0	Machinery	1.4346108881870216
0	and	7.434610888187022
0	Intelligence	1.4346108881870216
0	which	4.434610888187022
0	proposed	1.4346108881870216
0	what	1.4346108881870216
0	is	9.434610888187022
0	now	2.4346108881870214
0	called	1.4346108881870216
0	test	1.4346108881870216
0	as	5.434610888187022
0	a	5.434610888187022
0	criterion	1.4346108881870216
0	intelligence	2.4346108881870214
0	Up	1.4346108881870216
0	to	13.434610888187022
0	most	1.4346108881870216
0	systems	3.4346108881870214
0	were	1.4346108881870216
0	based	2.4346108881870214
0	on	5.434610888187022
0	complex	1.4346108881870216
0	sets	1.4346108881870216
0	hand	2.4346108881870214
0	written	2.4346108881870214
0	rules	3.4346108881870214
0	Starting	1.4346108881870216
0	late	1.4346108881870216
0	however	2.4346108881870214
0	there	1.4346108881870216
0	was	2.4346108881870214
0	revolution	1.4346108881870216
0	with	1.4346108881870216
0	introduction	1.4346108881870216
0	machine	3.4346108881870214
0	learning	3.4346108881870214
0	algorithms	2.4346108881870214
0	for	4.434610888187022
0	language	6.434610888187022
0	processing	3.4346108881870214
0	This	1.4346108881870216
0	due	1.4346108881870216
0	both	1.4346108881870216
0	steady	1.4346108881870216
0	increase	1.4346108881870216
0	computational	1.4346108881870216
0	power	1.4346108881870216
0	see	1.4346108881870216
0	Moore	1.4346108881870216
0	Law	1.4346108881870216
0	gradual	1.4346108881870216
0	lessening	1.4346108881870216
0	dominance	1.4346108881870216
0	Chomskyan	1.4346108881870216
0	theories	1.4346108881870216
0	linguistics	2.4346108881870214
0	e	1.4346108881870216
0	g	1.4346108881870216
0	transformational	1.4346108881870216
0	grammar	1.4346108881870216
0	whose	1.4346108881870216
0	theoretical	1.4346108881870216
0	underpinnings	1.4346108881870216
0	discouraged	1.4346108881870216
0	sort	1.4346108881870216
0	corpus	1.4346108881870216
0	that	2.4346108881870214
0	underlies	1.4346108881870216
0	approach	1.4346108881870216
0	Some	1.4346108881870216
0	earliest	1.4346108881870216
0	used	1.4346108881870216
0	such	2.4346108881870214
0	decision	1.4346108881870216
0	trees	1.4346108881870216
0	produced	1.4346108881870216
0	hard	1.4346108881870216
0	if	2.4346108881870214
0	then	1.4346108881870216
0	similar	1.4346108881870216
0	existing	1.4346108881870216
0	However	1.4346108881870216
0	Part	1.4346108881870216
0	speech	2.4346108881870214
0	tagging	1.4346108881870216
0	introduced	1.4346108881870216
0	use	1.4346108881870216
0	Hidden	1.4346108881870216
0	Markov	1.4346108881870216
0	Models	1.4346108881870216
0	increasingly	1.4346108881870216
0	research	2.4346108881870214
0	has	2.4346108881870214
0	focused	1.4346108881870216
0	statistical	2.4346108881870214
0	models	4.434610888187022
0	make	1.4346108881870216
0	soft	1.4346108881870216
0	probabilistic	1.4346108881870216
0	decisions	1.4346108881870216
0	attaching	1.4346108881870216
0	real	2.4346108881870214
0	valued	1.4346108881870216
0	weights	1.4346108881870216
0	features	1.4346108881870216
0	making	2.4346108881870214
0	up	1.4346108881870216
0	input	3.4346108881870214
0	data	3.4346108881870214
0	cache	1.4346108881870216
0	upon	1.4346108881870216
0	many	1.4346108881870216
0	recognition	1.4346108881870216
0	rely	1.4346108881870216
0	are	2.4346108881870214
0	examples	1.4346108881870216
0	Such	1.4346108881870216
0	more	3.4346108881870214
0	robust	1.4346108881870216
0	when	2.4346108881870214
0	given	2.4346108881870214
0	unfamiliar	1.4346108881870216
0	especially	1.4346108881870216
0	contains	1.4346108881870216
0	errors	1.4346108881870216
0	very	1.4346108881870216
0	common	1.4346108881870216
0	world	1.4346108881870216
0	produce	1.4346108881870216
0	reliable	1.4346108881870216
0	results	1.4346108881870216
0	integrated	1.4346108881870216
0	into	1.4346108881870216
0	larger	1.4346108881870216
0	system	4.434610888187022
0	comprising	1.4346108881870216
0	multiple	1.4346108881870216
0	subtasks	1.4346108881870216
0	goal	1.4346108881870216
0	evaluation	7.434610888187022
0	measure	1.4346108881870216
0	one	2.4346108881870214
0	or	4.434610888187022
0	qualities	1.4346108881870216
0	algorithm	2.4346108881870214
0	order	1.4346108881870216
0	determine	1.4346108881870216
0	whether	1.4346108881870216
0	answers	1.4346108881870216
0	goals	1.4346108881870216
0	its	2.4346108881870214
0	designers	1.4346108881870216
0	meets	1.4346108881870216
0	needs	1.4346108881870216
0	users	1.4346108881870216
0	Research	1.4346108881870216
0	received	1.4346108881870216
0	considerable	1.4346108881870216
0	attention	1.4346108881870216
0	because	1.4346108881870216
0	definition	1.4346108881870216
0	proper	1.4346108881870216
0	criteria	2.4346108881870214
0	way	1.4346108881870216
0	specify	1.4346108881870216
0	precisely	1.4346108881870216
0	problem	4.434610888187022
0	metric	1.4346108881870216
0	algorithmic	1.4346108881870216
0	allows	1.4346108881870216
0	integration	1.4346108881870216
0	understanding	2.4346108881870214
0	generation	1.4346108881870216
0	A	1.4346108881870216
0	precise	1.4346108881870216
0	set	1.4346108881870216
0	include	1.4346108881870216
0	mainly	1.4346108881870216
0	metrics	1.4346108881870216
0	enable	1.4346108881870216
0	several	1.4346108881870216
0	teams	1.4346108881870216
0	compare	1.4346108881870216
0	their	1.4346108881870216
0	solutions	1.4346108881870216
0	gradually	1.4346108881870216
0	shifting	1.4346108881870216
0	lexical	1.4346108881870216
0	semantics	2.4346108881870214
0	compositional	1.4346108881870216
0	further	1.4346108881870216
0	narrative	1.4346108881870216
0	Human	1.4346108881870216
0	level	1.4346108881870216
0	natural	1.4346108881870216
0	AI	3.4346108881870214
0	complete	1.4346108881870216
0	That	1.4346108881870216
0	it	1.4346108881870216
0	equivalent	1.4346108881870216
0	solving	1.4346108881870216
0	central	1.4346108881870216
0	artificial	1.4346108881870216
0	computers	1.4346108881870216
0	intelligent	1.4346108881870216
0	people	1.4346108881870216
0	strong	1.4346108881870216
0	future	1.4346108881870216
0	therefore	1.4346108881870216
0	tied	1.4346108881870216
0	closely	1.4346108881870216
0	development	1.4346108881870216
0	general	1.4346108881870216
0	Rock	0.4346108881870216
0	music	0.4346108881870216
0	genre	0.4346108881870216
0	popular	0.4346108881870216
0	originated	0.4346108881870216
0	rock	0.4346108881870216
0	roll	0.4346108881870216
0	United	0.4346108881870216
0	States	0.4346108881870216
0	developed	0.4346108881870216
0	range	0.4346108881870216
0	different	0.4346108881870216
0	styles	0.4346108881870216
0	later	0.4346108881870216
0	particularly	0.4346108881870216
0	Kingdom	0.4346108881870216
0	It	0.4346108881870216
0	roots	0.4346108881870216
0	itself	0.4346108881870216
0	heavily	0.4346108881870216
0	influenced	0.4346108881870216
0	by	0.4346108881870216
0	blues	0.4346108881870216
0	rhythm	0.4346108881870216
0	country	0.4346108881870216
0	also	0.4346108881870216
0	drew	0.4346108881870216
0	strongly	0.4346108881870216
0	number	0.4346108881870216
0	other	0.4346108881870216
0	genres	0.4346108881870216
0	electric	0.4346108881870216
0	folk	0.4346108881870216
0	incorporated	0.4346108881870216
0	influences	0.4346108881870216
0	jazz	0.4346108881870216
